mes,localidad,upz,punto,direccion,jornada,#_actividades,participanteshombres,participantesmujeres,total
JUNIO,Teusaquillo,Teusaquillo,QUIRINAL,calle 59#56-53,Recreovia Entre Semana,6,0,66,66
JUNIO,Teusaquillo,Parque Simón Bolívar - CAN,PARQUE LOS CONQUISTADORES (MANZANA TEUSAQUILLO),CARRERA 47 / CALLE 56B 47,Persona Mayor,3,6,81,87
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Cross Hit,60,129,318,447
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Recreovia Fin de Semana,18,61,304,365
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Recreovia Entre Semana,12,7,69,76
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Calistenia,3,17,9,26
JUNIO,Tunjuelito,Venecia,PARQUE URBANIZACION EL TUNAL II (ALHAMBRA),CALLE 48 C SUR N 22D 81; COSTADO ORIENTAL,Calistenia,9,17,30,47
JUNIO,Tunjuelito,Venecia,PARQUE URBANIZACION EL TUNAL II (ALHAMBRA),CALLE 48 C SUR N 22D 81; COSTADO ORIENTAL,Gimnasios Nocturnos,12,13,13,26
JUNIO,Tunjuelito,Venecia,URBANIZACIÓN EL TUNAL II - MINITUNAL,CALLE 51 SUR 51A SUR CON CARRERA 24D COSTADO SURORIENTAL,Recreovia Entre Semana,9,0,82,82
JUNIO,Tunjuelito,Venecia,EL TUNAL - CEFE,CALLE 48B SUR AV BOYACA,Recreovia Entre Semana,18,20,288,308
JUNIO,Tunjuelito,Venecia,EL TUNAL - CEFE,CALLE 48B SUR AV BOYACA,Gimnasios Nocturnos,18,0,80,80
JUNIO,Tunjuelito,Tunjuelito,CASA DE JUSTICIA TUNJUELITO MANZANAS DEL CUIDADO,CALLE 51 SUR #7-35,Manzanas del Ciudado,24,17,233,250
JUNIO,Tunjuelito,Venecia,URBANIZACION JAL FÁTIMA,CL 51 SUR 37 98,Persona Mayor,6,3,83,86
JUNIO,Tunjuelito,Venecia,URBANIZACION JAL VENECIA,DIAGONAL 49 SUR N 53 B 02,Persona Mayor,12,23,301,324
JUNIO,Tunjuelito,Tunjuelito,DESARROLLO SAN BENITO,CARRERA 19B CON CALLE 58 A SURCOSTADO NORTE,Persona Mayor,6,8,48,56
JUNIO,Tunjuelito,Venecia,CASA DE LA CULTURA (MANZANAS DEL CUIDADO),Diag 52f  sur # 27 - 26,Recreovia Entre Semana,6,9,96,105
JUNIO,Tunjuelito,Tunjuelito,URBANIZACIÓN SAN CARLOS,DG 54 SUR #23,Persona Mayor,6,0,96,96
JUNIO,Tunjuelito,Tunjuelito,SALON COMUNAL ABRAHAM LINCOLN,CRA 7 A # 53- 23,Manzanas del Ciudado,16,19,180,199
JUNIO,Tunjuelito,Venecia,NUEVO MUZU,CRA. 61B 52A SUR - 50,Persona Mayor,18,5,114,119
JUNIO,Usaquén,San Cristóbal Norte,S.C. VIVIENDAS EL CONSUELO,CALLE 155B # 8 -32,Manzanas del Ciudado,5,0,50,50
JUNIO,Usaquén,Los Cedros,URBANIZACION LAS ACACIAS (CEDRITOS),CARRERA 20 CON CALLE 146 COSTADO SUROCCIDENTAL,Persona Mayor,4,6,66,72
JUNIO,Usaquén,Verbenal,CENTRO DIA,CRA 7A#182-35,Manzanas del Ciudado,9,34,155,189
JUNIO,Usaquén,San Cristóbal Norte,PARQUE ALTABLANCA,CARRERA 8 A N 158 04,Recreovia Fin de Semana,5,11,82,93
JUNIO,Usaquén,San Cristóbal Norte,PARQUE ALTABLANCA,CARRERA 8 A N 158 04,Recreovia Entre Semana,6,16,224,240
JUNIO,Usaquén,San Cristóbal Norte,PARQUE ALTABLANCA,CARRERA 8 A N 158 04,Gimnasios Nocturnos,4,1,22,23
JUNIO,Usaquén,La Uribe,PARQUE SOTAVENTO,CALLE 161 # 54-56,Persona Mayor,12,30,440,470
JUNIO,Usaquén,Usaquén,CDC SIMON BOLIVAR,CALLE 165 # 7-32,Manzanas del Ciudado,9,3,237,240
JUNIO,Usaquén,La Uribe,BARRIO LA CITA,CALLE 167 A #5A - 4,Manzanas del Ciudado,4,4,36,40
JUNIO,Usaquén,Verbenal,PARQUE EL OTOÑO,CL 188 B 11 46,Persona Mayor,5,9,48,57
JUNIO,Usaquén,Los Cedros,URBANIZACION EL CEDRAL,CALLE 152 CON CARRERA 24A COSTADO ORIENTAL,Recreovia Entre Semana,6,11,146,157
JUNIO,Usme,Comuneros,PARQUE VALLES DE CAFAM,CALLE 92 SUR N 14D 87,Recreovia Fin de Semana,18,31,165,196
JUNIO,Usme,Comuneros,PARQUE VALLES DE CAFAM,CALLE 92 SUR N 14D 87,Recreovia Entre Semana,3,0,39,39
JUNIO,Usme,Comuneros,PARQUE VALLES DE CAFAM,CALLE 92 SUR N 14D 87,Gimnasios Nocturnos,6,6,66,72
JUNIO,Usme,Danubio,PARQUE NUEVO MILENIO I ETAPA I,CL 67A SUR CR 11 COSTADO OCCIDENTAL,Calistenia,9,20,18,38
JUNIO,Usme,Danubio,PARQUE NUEVO MILENIO I ETAPA I,CL 67A SUR CR 11 COSTADO OCCIDENTAL,Recreovia Entre Semana,9,10,199,209
JUNIO,Usme,Danubio,PARQUE NUEVO MILENIO I ETAPA I,CL 67A SUR CR 11 COSTADO OCCIDENTAL,Gimnasios Nocturnos,6,6,12,18
JUNIO,Usme,Comuneros,PARQUE VILLA ALEMANA,CALLE 100 BIS SUR N 1 17,Calistenia,6,2,38,40
JUNIO,Usme,Alfonso López,DESARROLLO ALFONSO LOPEZ SECTOR EL PROGRESO,CALLE 93 SUR N 6B 12 ESTE,Persona Mayor,9,2,100,102
JUNIO,Usme,Gran Yomasa,"URBANIZACION MIRAVALLE I, II Y III ETAPAS, EL CORTIJO, SAN JUAN BAUTISTA Y SAN LUIS",CALLE 74 C BIS SUR N 14P 04,Persona Mayor,6,5,46,51
JUNIO,Usme,Gran Yomasa,"URBANIZACION MIRAVALLE I, II Y III ETAPAS, EL CORTIJO, SAN JUAN BAUTISTA Y SAN LUIS",CALLE 74 C BIS SUR N 14P 04,Gimnasios Nocturnos,6,26,0,26
JUNIO,Usme,Gran Yomasa,"URBANIZACION MIRAVALLE I, II Y III ETAPAS, EL CORTIJO, SAN JUAN BAUTISTA Y SAN LUIS",CALLE 74 C BIS SUR N 14P 04,Calistenia,3,2,16,18
JUNIO,Usme,Alfonso López,PARQUE VILLAHERMOSA,CARRERA 6B ESTE CON DIAGONAL 97A SUR ESQUINA NORORIENTAL,Persona Mayor,3,0,9,9
JUNIO,Usme,Danubio,URB SAN PEDRO DE USME PARQUE 1,SIN DIRECCION,Persona Mayor,6,3,19,22
JUNIO,Usme,Gran Yomasa,PARQUE LA AURORA II,DIAGONAL 69 F SUR N 14U 45,Persona Mayor,9,0,221,221
JUNIO,Usme,Gran Yomasa,PARQUE LA ANDREA,CALLE 81 BIS SUR N 8A 24,Recreovia Entre Semana,6,15,141,156
JUNIO,Usme,Gran Yomasa,PARQUE LA ANDREA,CALLE 81 BIS SUR N 8A 24,Gimnasios Nocturnos,6,0,45,45
JUNIO,Usme,Comuneros,PARQUE  VIRREY (MANZANAS DEL CUIDADO CDC JULIO CESAR SANCHEZ),CALLE 93 SUR # 4 C - 23,Manzanas del Ciudado,12,73,438,511
JUNIO,Usme,Comuneros,CDC JULIO C. SANCHEZ (MANZANAS CDC JULIO CESAR SANCHEZ ),CALLE 91 A SUR 3 C - 34,Manzanas del Ciudado,18,15,406,421
JUNIO,Usme,Gran Yomasa,PARQUE BRASILIA SUR,CARRERA 1 BIS A ESTE CALLE 88B SUR CON CALLE 73 D BIS A ESTE CARRERA 36B ESTE COSTADO NOROCCIDENTAL,Persona Mayor,6,18,102,120
JUNIO,Usme,Comuneros,PARQUE CHUNIZA,CARRERA 3C 56 ESTE CON CALLE 87 SUR COSTADO NOROCCIDENTAL,Persona Mayor,6,9,15,24
JUNIO,Usme,USME RURAL,USME PUEBLO,CALLE 137 SUR # 3 A - 44,Persona Mayor,3,0,30,30
JUNIO,Usme,Gran Yomasa,PARQUE MARICHUELA,TV 1C BIS ENTRE CL 76 SUR Y CL 76B SUR,Persona Mayor,3,2,28,30
JUNIO,Usme,Comuneros,LA FORTALEZA  (AURORA I),CALLE 71 D SUR #14 -46,Recreovia Entre Semana,3,3,9,12
JUNIO,Usme,Alfonso López,ALFONSO LOPEZ (SECTOR LA ALBORADA),CARRERA 2A ESTE N 90A 04 SUR,Persona Mayor,3,2,1,3
JUNIO,Antonio Nariño,Ciudad Jardín,PARQUE CIUDAD BERNA,Carrera 12 # 7 - 44 sur,Persona Mayor,8,4,74,78
JUNIO,Antonio Nariño,Restrepo,CASA DE LA JUVENTUD (MANZANA ANTONIO NARIÑO),CRA 20 # 19 SUR-26,Manzanas del Ciudado,10,16,123,139
JUNIO,Antonio Nariño,Ciudad Jardín,PARQUE CIUDAD JARDIN,CARRERA 11 B N 11 88 SUR,Persona Mayor,6,6,46,52
JUNIO,Antonio Nariño,Restrepo,PARQUE VILLA MAYOR,DIAGONAL 32 SUR # 3 - 41,Gimnasios Nocturnos,6,4,7,11
JUNIO,Antonio Nariño,Restrepo,PARQUE VILLA MAYOR,DIAGONAL 32 SUR # 3 - 41,Persona Mayor,6,10,72,82
JUNIO,Antonio Nariño,Restrepo,PARQUE SAN ANTONIO PADUA,CARRERA 15 CALLE 4 SUR S,Persona Mayor,6,12,93,105
JUNIO,Antonio Nariño,Ciudad Jardín,PARQUE LA FRAGUA,CARRERA 29 A N 14  09 SUR,Gimnasios Nocturnos,6,0,6,6
JUNIO,Antonio Nariño,Ciudad Jardín,PARQUE LA FRAGUA,CARRERA 29 A N 14  09 SUR,Persona Mayor,10,3,82,85
JUNIO,Antonio Nariño,Ciudad Jardín,PARQUE URBANIZACION LA FRAGUITA,CALLE 9 SUR CON CARRERA 25 COSTADO NORORIENTAL,Persona Mayor,8,5,124,129
JUNIO,Antonio Nariño,Restrepo,PARQUE SANTANDER,CARRERA 29 CALLE A 29 SUR,Persona Mayor,6,4,90,94
JUNIO,Barrios Unidos,Parque El Salitre,SIMON BOLIVAR ( SECTOR PARQUE DE LOS NOVIOS ),AVENIDA CALLE 63 N 45  10,Persona Mayor,2,0,8,8
JUNIO,Barrios Unidos,Parque El Salitre,PARQUE CUADRADO (MANZANA BARRIOS UNIDOS),CALLE 65 # 56-71,Manzanas del Ciudado,6,3,24,27
JUNIO,Barrios Unidos,Parque El Salitre,CDC MARIA GORETTI (MANZANA BARRIOS UNIDOS PUNTO ANCLA),Calle 67d #58-14,Manzanas del Ciudado,8,0,56,56
JUNIO,Barrios Unidos,Doce de Octubre,PARQUE METROPOLIS,CALLE 78 CARRERA 66,Persona Mayor,12,14,318,332
JUNIO,Barrios Unidos,Doce de Octubre,PARQUE BENJAMIN HERRERA,CRA 27A # 63B - 13,Persona Mayor,6,9,24,33
JUNIO,Barrios Unidos,Doce de Octubre,JORGE ELIECER GAITAN (MANZANA BARRIOS UNIDOS),COSTADO ORIENTAL DE LA TRANSVERSAL 45 ENTRE LAS CALLES 75 Y 76,Manzanas del Ciudado,6,0,6,6
JUNIO,Barrios Unidos,Los Andes,CANAL DEL RIO NEGRO,CALLE 90 N 60 B 44,Persona Mayor,6,0,86,86
JUNIO,Barrios Unidos,Doce de Octubre,PARQUE JOSE JOAQUIN VARGAS,CARRERA 57 # 56 - 36,Persona Mayor,6,3,90,93
JUNIO,Barrios Unidos,Los Alcázares,PARQUE ALCAZARES,CALLE 72 CON CARRERA 23,Persona Mayor,6,3,68,71
JUNIO,Barrios Unidos,Los Alcázares,PARQUE SAN FELIPE,CALLE 74 A # 22 - 11,Persona Mayor,6,12,87,99
JUNIO,Barrios Unidos,Los Andes,URBANIZACION SAN LUIS,ENTRE DIAGONAL 59 CALLE 58 Y TRANSVERSAL 22,Persona Mayor,6,0,81,81
JUNIO,Barrios Unidos,Doce de Octubre,SAN FERNANDO (MANZANA BARRIOS UNIDOS),AVENIDA 72 CARRERA 45A Y 46,Manzanas del Ciudado,3,0,3,3
JUNIO,Barrios Unidos,Doce de Octubre,PARQUE MODELO NORTE,CARRERA 55 # 67A - 76,Persona Mayor,3,2,71,73
JUNIO,Bosa,Bosa Central,PARQUE NARANJOS,CALLE 70 F S N 80 J 50,Gimnasios Nocturnos,9,12,51,63
JUNIO,Bosa,Bosa Central,PARQUE NARANJOS,CALLE 70 F S N 80 J 50,Recreovia Fin de Semana,6,4,57,61
JUNIO,Bosa,Bosa Central,PARQUE NARANJOS,CALLE 70 F S N 80 J 50,Recreovia Entre Semana,6,8,200,208
JUNIO,Bosa,Bosa Central,PARQUE NARANJOS,CALLE 70 F S N 80 J 50,Persona Mayor,8,11,118,129
JUNIO,Bosa,Tintal Sur,PARQUE ZONAL CAMPO VERDE (MANZANA CAMPO VERDE),CL. 85 SUR #92-85,Manzanas del Ciudado,35,51,668,719
JUNIO,Bosa,Bosa Occidental,PARQUE URBANIZACION LA ESPERANZA,CARRERA 77L N 7850 SUR,Cross Hit,16,23,250,273
JUNIO,Bosa,El Porvenir,CENTRO DESARROLLO COMUNITARIO  EL PORVENIR (MANZANA PORVENIR),CRA 100 # 52 - 24,Manzanas del Ciudado,38,38,878,916
JUNIO,Bosa,Tintal Sur,CABILDO INDIGENA,TRANSVERSAL 87B # 79C SUR,Persona Mayor,5,0,26,26
JUNIO,Bosa,El Porvenir,PARQUE BRASIL PRIMER SECTOR,CARRERA 89SUR # 52B-65,Persona Mayor,11,11,168,179
JUNIO,Bosa,Bosa Occidental,PARQUE DESARROLLO BOSALINDA,CALLE 61 A SUR # 85B - 01,Persona Mayor,6,15,98,113
JUNIO,Bosa,El Porvenir,PARQUE ATALAYAS II SECTOR (MANZANA EL PORVENIR),CL. 61A SUR # 98C-33,Manzanas del Ciudado,17,41,658,699
JUNIO,Bosa,El Porvenir,JUNTA DE ACCION COMUNAL EL RECUERDO (MANZANA EL PORVENIR),CALLE 58 SUR # 106-21,Manzanas del Ciudado,4,0,54,54
JUNIO,Bosa,Tintal Sur,SALON COMUNAL ALCAPARRO (MANZANA CAMPO VERDE),CALLE 80 BIS SUR # 94-21,Manzanas del Ciudado,11,10,91,101
JUNIO,Bosa,Bosa Central,PARQUE URBANIZACION LA ACUARELA,CALLE 62 SUR CON CARRERA 78A COSTADO SURORIENTAL,Recreovia Entre Semana,5,2,29,31
JUNIO,Bosa,Bosa Central,PARQUE URBANIZACION LA ACUARELA,CALLE 62 SUR CON CARRERA 78A COSTADO SURORIENTAL,Gimnasios Nocturnos,7,0,21,21
JUNIO,Bosa,Bosa Central,PARQUE PIAMONTE,CALLE 68A SUR # 80H - 44,Persona Mayor,8,18,204,222
JUNIO,Bosa,Bosa Occidental,PARQUE BOSA PARAISO,CARRERA 87 N 58 D-48 SUR,Persona Mayor,3,3,60,63
JUNIO,Bosa,Bosa Central,URBANIZACION ANA MARTHA CAICEDO DE LLOREDA (LA AZUCENA),CALLE 65G SUR N 77M  98,Persona Mayor,6,14,69,83
JUNIO,Bosa,Bosa Occidental,PARQUE DESARROLLO LA CONCEPCION,ENTRE CARRERA 100C 105B Y TRANSVERSAL 100D CARRERA 106 CON EL COSTADO OCCIDENTAL DE LA CALLE 68A SUR,Persona Mayor,5,21,143,164
JUNIO,Bosa,Apogeo,PARQUE DESARROLO  NUEVO CHILE,Calle 56D sur entre 72d y Carrera 72F,Persona Mayor,3,3,49,52
JUNIO,Bosa,Bosa Central,PARQUE CARBONEL (MANZANA CAMPO VERDE),ENTRE TRANSVERSAL 78D Y CARRERA 68C CON CALLE 71A SUR,Manzanas del Ciudado,5,5,98,103
JUNIO,Bosa,Bosa Central,Parque Coliseo La Palestina Bosa (MANZANA PORVENIR),Cl. 68 Sur #81c-09,Manzanas del Ciudado,15,6,115,121
JUNIO,Bosa,Apogeo,PARQUE URBANIZACION OLARTE,CALLE 53A SUR # 72,Persona Mayor,6,15,119,134
JUNIO,Bosa,Bosa Central,PARQUE ALAMEDA,CALLE 68 # 81G-09 SUR,Persona Mayor,6,6,75,81
JUNIO,Bosa,Tintal Sur,PARQUE RECREO,CARRERA 100 CALLE 20,Persona Mayor,7,11,135,146
JUNIO,Bosa,Tintal Sur,PARQUE RECREO,CARRERA 100 CALLE 20,Gimnasios Nocturnos,6,9,6,15
JUNIO,Bosa,Bosa Central,"PARQUE DESAROLLO JOSE ANTONIO GALAN,",CALLE 58M SUR CON CARRERA 78M COSTADO SURORIENTAL,Recreovia Entre Semana,3,6,75,81
JUNIO,Bosa,Bosa Central,"PARQUE DESAROLLO JOSE ANTONIO GALAN,",CALLE 58M SUR CON CARRERA 78M COSTADO SURORIENTAL,Persona Mayor,2,2,38,40
JUNIO,Bosa,Bosa Central,Salon comunal Nueva Granada I sector (MANZANA EL PORVENIR),Calle 70 A Bis A sur No 77 L - 06,Manzanas del Ciudado,6,9,100,109
JUNIO,Bosa,Bosa Occidental,PARQUE DESARROLLO BOSA NOVA,ENTRE CARRERA 99 Y 100 CCON CALLES 59B SUR Y 59C SUR,Recreovia Entre Semana,6,30,182,212
JUNIO,Bosa,El Porvenir,PARQUE PORVENIR (MANZANA  PORVERNIR),Calle 52 b sur # 1-52,Gimnasios Nocturnos,6,15,5,20
JUNIO,Bosa,Bosa Occidental,SANTIAGO DE ATALAYAS SEGUNDO SECTOR,CALLE 61 A SUR N 98 B 02,Gimnasios Nocturnos,5,13,1,14
JUNIO,Bosa,Apogeo,PARQUE VILLA DEL RIO,CALLE 56A SUR CON 85,Gimnasios Nocturnos,6,3,40,43
JUNIO,Bosa,Tintal Sur,PARQUE URBANIZACION SANTIAGO DE ATALAYAS (MANZANA EL PORVENIR),CARRERA 93D N 59B 00 SUR,Manzanas del Ciudado,7,0,77,77
JUNIO,Bosa,Apogeo,SALON COMUNAL OLARTE (MANZANA DEL CUIDADO PORVENIR ),CALLE 31 B SUR N 22-25,Manzanas del Ciudado,6,6,54,60
JUNIO,Bosa,Bosa Central,PARQUE URBANIZACION LA AMISTAD,TRANSVERSAL 83 BIS CON CALLE 64C SUR COSTADO NOROCCIDENTAL,Persona Mayor,4,0,14,14
JUNIO,Bosa,Bosa Central,PARQUE PALESTINA (MANZANA EL PORVENIR),CALLE 68 # 81G-09 SUR,Manzanas del Ciudado,4,14,87,101
JUNIO,Bosa,El Porvenir,SANTA FE,CALLE 54 C SUR # 87 J 16,Persona Mayor,3,1,48,49
JUNIO,Bosa,Bosa Central,SALON COMUNAL BOSA LAURELES III (MANZANA EL PORVENIR),CRA. 81 #75 SUR-2 A 75,Manzanas del Ciudado,2,4,18,22
JUNIO,Chapinero,Pardo Rubio,TITOS GARZON,TRANSVERSAL 3 BIS ESTE # 47 B 45,Manzanas del Ciudado,13,0,235,235
JUNIO,Chapinero,Pardo Rubio,PARQUE EL PARAISO,TV 1 ESTE 39A 24,Persona Mayor,9,0,92,92
JUNIO,Chapinero,Pardo Rubio,GUSTAVO URIBE BOTERO,"Cra. 4 #20, Chapinero, Bogotá",Persona Mayor,9,0,128,128
JUNIO,Chapinero,Chicó Lago,CEFE CHAPINERO,ENTRE LAS CALLES 30 Y 31 Y ENTRE LAS CARRERAS 37 Y 37A,Persona Mayor,6,17,142,159
JUNIO,Ciudad Bolívar,Ismael Perdomo,ECOPARQUE SIERRA MORENA (MANZANA SIERRA MORENA),CALLE 75 A SUR N 73 08,Recreovia Fin de Semana,3,3,27,30
JUNIO,Ciudad Bolívar,Ismael Perdomo,ECOPARQUE SIERRA MORENA (MANZANA SIERRA MORENA),CALLE 75 A SUR N 73 08,Gimnasios Nocturnos,9,9,48,57
JUNIO,Ciudad Bolívar,Ismael Perdomo,ECOPARQUE SIERRA MORENA (MANZANA SIERRA MORENA),CALLE 75 A SUR N 73 08,Manzanas del Ciudado,6,15,87,102
JUNIO,Ciudad Bolívar,Ismael Perdomo,PARQUE TALLER EL ENSUEÑO,AVENIDA CALLE 68 SUR N 70 D 11,Cross Hit,25,55,298,353
JUNIO,Ciudad Bolívar,Ismael Perdomo,PARQUE TALLER EL ENSUEÑO,AVENIDA CALLE 68 SUR N 70 D 11,Gimnasios Nocturnos,22,20,87,107
JUNIO,Ciudad Bolívar,Ismael Perdomo,PARQUE TALLER EL ENSUEÑO,AVENIDA CALLE 68 SUR N 70 D 11,Calistenia,9,35,5,40
JUNIO,Ciudad Bolívar,El Tesoro,SAN  JOAQUIN ABUELOS,CALLE 80SUR#17-80,Persona Mayor,3,6,126,132
JUNIO,Ciudad Bolívar,Jerusalém,POLIDEPORTIVO ARBOLIZADORA ALTA,DIAGONAL 73 SUR N 40 80,Persona Mayor,6,12,99,111
JUNIO,Ciudad Bolívar,Jerusalém,POLIDEPORTIVO ARBOLIZADORA ALTA,DIAGONAL 73 SUR N 40 80,Recreovia Entre Semana,9,24,166,190
JUNIO,Ciudad Bolívar,Ismael Perdomo,POLIDEPORTIVO LA ESTANCIA,CALLE 59 A SUR N 8600,Persona Mayor,12,39,350,389
JUNIO,Ciudad Bolívar,San Francisco,POLIDEPORTIVO CANDELARIA LA NUEVA,CALLE  62 SUR  #62 I -63,Recreovia Entre Semana,9,12,201,213
JUNIO,Ciudad Bolívar,San Francisco,POLIDEPORTIVO CANDELARIA LA NUEVA,CALLE  62 SUR  #62 I -63,Persona Mayor,9,21,166,187
JUNIO,Ciudad Bolívar,Lucero,URBANIZACION LAS QUINTAS DEL SUR,ENTRE LAS CALLES 70 B SUR Y 70 C SUR Y ENTRE LAS CARRERAS 17 N Y 17 N BIS,Recreovia Entre Semana,9,19,109,128
JUNIO,Ciudad Bolívar,El Tesoro,PARQUE VILLA DIANA,CARRERA 17B #13-16,Persona Mayor,9,12,167,179
JUNIO,Ciudad Bolívar,Lucero,CANCHA COMUNAL JOSE DOMINGO LAING,CRA 18 N # 64 A SUR 35,Persona Mayor,8,24,168,192
JUNIO,Ciudad Bolívar,El Mochuelo,MOCHUELO (MANZANA MOCHUELO),CALLE 91 C SUR # 18H - 14,Manzanas del Ciudado,9,0,47,47
JUNIO,Ciudad Bolívar,San Francisco,CANCHA COMUNAL ACACIAS,CRA 19B N 62B 05,Persona Mayor,13,77,354,431
JUNIO,Ciudad Bolívar,Jerusalém,CENTRO DIA TEJEDORES,CALLE  69 K  BIS  SUR #35-1,Persona Mayor,6,30,162,192
JUNIO,Ciudad Bolívar,Lucero,SUPER CADE MANITAS (MANZANA MANITAS),CRA 18 L # 70B - 50 SUR,Manzanas del Ciudado,22,18,339,357
JUNIO,Ciudad Bolívar,Arborizadora,CANDELARIA SALON COMUNAL (MANZANA SIERRA MORENA),CALLE 68 C SUR  KR 42 A,Manzanas del Ciudado,12,30,195,225
JUNIO,Ciudad Bolívar,Jerusalém,CANCHA COMUNAL SECTOR PARAISO,CALLE 71 SUR  #45C-24,Persona Mayor,6,6,111,117
JUNIO,Ciudad Bolívar,Ismael Perdomo,PARQUE URBANIZACION GALICIA,ENTRE CALLE 62 D BIS SUR CON CALLE 62 D SUR CON TRANSVERSAL 73 B COSTADO SUR ORIENTAL,Recreovia Entre Semana,6,12,93,105
JUNIO,Ciudad Bolívar,Arborizadora,"PARQUE GRUTA VIRGEN DEL CARMEN, LA CORUÑA",CARRERA 47 N 58 C 12 SUR,Recreovia Entre Semana,7,12,77,89
JUNIO,Ciudad Bolívar,Ismael Perdomo,COOPERATIVA ISMAEL PERDOMO MANZANAS,CALLE 63 SUR A # 73 D,Manzanas del Ciudado,6,9,72,81
JUNIO,Ciudad Bolívar,Ismael Perdomo,CIPRES DE LA LLANADALA ESTANCIA,CALLE 57 Z SUR 75H # 59,Recreovia Entre Semana,16,2,160,162
JUNIO,Ciudad Bolívar,Ismael Perdomo,BIBLIOTECA EL PERDOMO (MANZANA SIERRA MORENA),DIAGONAL 62G SUR # 72B - 51,Manzanas del Ciudado,9,27,87,114
JUNIO,Ciudad Bolívar,Lucero,CANCHA COMUNAL MARANDU,CALLE  68D SUR #18-  38,Persona Mayor,6,3,63,66
JUNIO,Ciudad Bolívar,San Francisco,CANCHA COMUNAL JJ RONDON,CARRERA  20 C CON  CALLE  67 SUR,Persona Mayor,10,18,87,105
JUNIO,Engativa,Otro,LA FLORIDA,CALLE 64 N 128 90,Recreovia Fin de Semana,6,12,66,78
JUNIO,Engativa,Bolivia,PARQUE SAN ANDRES.,CALLE 82 # 100 A - 91,Recreovia Fin de Semana,6,20,124,144
JUNIO,Engativa,Bolivia,PARQUE SAN ANDRES.,CALLE 82 # 100 A - 91,Cross Hit,10,24,134,158
JUNIO,Engativa,Bolivia,PARQUE SAN ANDRES.,CALLE 82 # 100 A - 91,Recreovia Entre Semana,6,11,130,141
JUNIO,Engativa,Bolivia,PARQUE SAN ANDRES.,CALLE 82 # 100 A - 91,Gimnasios Nocturnos,6,12,44,56
JUNIO,Engativa,Engativa,Jornadas Especiales y apoyo a eventos,Engativa,Eventos,2,2,12,14
JUNIO,Engativa,Engativa,CENTRO SALUD EMAUS (MANZANA EMAUS),CALLE 64 C 121-76,Manzanas del Ciudado,15,25,314,339
JUNIO,Engativa,Las Ferias,PARQUE LA EUROPA,CARRERA 71 B CALLE 68 B,Persona Mayor,9,3,108,111
JUNIO,Engativa,Bolivia,URBANIZACION QUIRIGUA,CARRERA 90 # 84 A 37,Persona Mayor,6,11,89,100
JUNIO,Engativa,Bolivia,PARQUE JUAN AMARILLO,CALLE 90 CON CARRERA 115A,Persona Mayor,6,5,205,210
JUNIO,Engativa,Bolivia,PARQUE JUAN AMARILLO,CALLE 90 CON CARRERA 115A,Cross Hit,3,0,19,19
JUNIO,Engativa,Santa Cecilia,PARQUE LUJAN,CALLE 64F CON CARRERA 73,Persona Mayor,6,11,142,153
JUNIO,Engativa,Las Ferias,CDC EL CAMINO (MANZANAS DEL CUIDADO EL CAMINO ENGATIVA),CARRERA 69 # 47 -43,Manzanas del Ciudado,17,64,254,318
JUNIO,Engativa,Santa Cecilia,PARQUE VILLALUZ,CARRERA 77A -CALLE 64C,Persona Mayor,6,9,174,183
JUNIO,Engativa,Santa Cecilia,PARQUE VILLALUZ,CARRERA 77A -CALLE 64C,Gimnasios Nocturnos,6,2,47,49
JUNIO,Engativa,Santa Cecilia,PARQUE VILLALUZ,CARRERA 77A -CALLE 64C,Cross Hit,3,1,16,17
JUNIO,Engativa,Minuto de Dios,PARQUE TISQUESUSA,DIAGONAL 82A TRANVERSAL 79,Persona Mayor,6,0,152,152
JUNIO,Engativa,Minuto de Dios,PARQUE ESPAÑOLITA,TRANSVERSAL 88A # 80B -71,Persona Mayor,6,12,98,110
JUNIO,Engativa,Boyacá Real,PARQUE EL CARMELO,ENTRE CARRERA 101A Y 104A CALLE 71B Y CANAL DEL JABOQUE,Persona Mayor,6,3,230,233
JUNIO,Engativa,Boyacá Real,URBANIZACION SAN JOSE DE LA GRANJA,CARRERA 78 BIS A CON CALLE 75A COSTADO NORTE,Gimnasios Nocturnos,6,12,42,54
JUNIO,Engativa,Boyacá Real,URBANIZACION EL TREBOL,ENTRE CARRERA 62 A Y CARRERA 61 A CON CALLE 61 COSTADO NORTE,Gimnasios Nocturnos,6,0,9,9
JUNIO,Engativa,Garcés Navas,PARQUE VILLAS DE GRANADA,ENTRE CARRERA 111A Y CARRERA 112A CON CALLE 75D Y CALLE 74C,Gimnasios Nocturnos,6,3,39,42
JUNIO,Engativa,Garcés Navas,PARQUE VILLAS DE GRANADA,ENTRE CARRERA 111A Y CARRERA 112A CON CALLE 75D Y CALLE 74C,Persona Mayor,6,35,281,316
